n16,n17,o19,cell-volume,cellnumber,x,y,z
647530000000.0,84980000.0,179710000000.0,6.8441e-09,64546,-0.023885,-0.2562,0.85921
652590000000.0,85784000.0,180420000000.0,6.271e-09,64547,-0.022825,-0.25619,0.85596
654320000000.0,86107000.0,180670000000.0,7.8595e-09,64548,-0.019942,-0.25627,0.85443
655730000000.0,86156000.0,180730000000.0,5.6728e-09,64549,-0.02672,-0.25605,0.85942
646640000000.0,84933000.0,179350000000.0,8.0665e-09,64550,-0.021973,-0.25565,0.86205
640890000000.0,84005000.0,178520000000.0,8.6844e-09,64551,-0.023063,-0.25567,0.86613
659470000000.0,86835000.0,181740000000.0,1.7458e-08,64552,-0.016473,-0.25744,0.84926
883310000000.0,118780000.0,213340000000.0,5.0148e-09,64555,-0.0067544,-0.25662,0.85494
767260000000.0,102690000.0,196110000000.0,1.3765e-09,64556,-0.0083027,-0.25628,0.85804
700100000000.0,93192000.0,186360000000.0,2.7858e-09,64557,-0.008973,-0.25578,0.85754
818620000000.0,109850000.0,203680000000.0,1.2703e-08,64558,-0.006311,-0.25691,0.8523
693140000000.0,92105000.0,185560000000.0,6.3123e-09,64559,-0.0095991,-0.25593,0.85492
658710000000.0,87067000.0,180850000000.0,6.2897e-09,64560,-0.011736,-0.25594,0.85806
658290000000.0,86899000.0,180990000000.0,9.8136e-09,64561,-0.013367,-0.2562,0.85481
886930000000.0,119230000.0,214110000000.0,1.0161e-08,64562,-0.0051489,-0.25804,0.8541
873950000000.0,117450000.0,212020000000.0,2.7971e-09,64563,-0.0072454,-0.25761,0.85689
658340000000.0,86789000.0,181160000000.0,8.9866e-09,64564,-0.016522,-0.2563,0.85288
769400000000.0,102980000.0,196770000000.0,2.1556e-08,64565,-0.0065165,-0.25742,0.84902
700150000000.0,92960000.0,187160000000.0,2.0377e-08,64566,-0.0099137,-0.25752,0.84801
697050000000.0,92658000.0,186150000000.0,8.3231e-09,64567,-0.0098681,-0.25616,0.85165
672290000000.0,88856000.0,183410000000.0,1.6092e-08,64569,-0.013341,-0.25744,0.84728
670340000000.0,88679000.0,182630000000.0,8.9679e-09,64571,-0.01319,-0.25628,0.85081
660220000000.0,86821000.0,180800000000.0,5.9277e-09,64574,-0.029233,-0.2554,0.86841
648690000000.0,85087000.0,179450000000.0,6.6557e-09,64575,-0.026416,-0.25557,0.86643
679940000000.0,89676000.0,183480000000.0,5.7383e-09,64576,-0.032356,-0.25572,0.86289
645300000000.0,84727000.0,178810000000.0,6.4446e-09,64577,-0.021782,-0.25508,0.87012
644120000000.0,84486000.0,178670000000.0,5.8759e-09,64578,-0.023483,-0.25505,0.873
652340000000.0,85764000.0,179720000000.0,7.2886e-09,64579,-0.025738,-0.25504,0.87015
641400000000.0,84079000.0,178350000000.0,5.6282e-09,64580,-0.022947,-0.25502,0.87626
661160000000.0,87556000.0,180930000000.0,5.3518e-09,64581,-0.012534,-0.25537,0.86207
645900000000.0,85060000.0,179190000000.0,7.0491e-09,64582,-0.015627,-0.25551,0.86326
666220000000.0,88450000.0,181430000000.0,5.569e-09,64583,-0.012649,-0.25492,0.86617
651750000000.0,86016000.0,179730000000.0,5.7528e-09,64584,-0.016267,-0.255,0.86684
647810000000.0,85229000.0,179510000000.0,7.5048e-09,64585,-0.018195,-0.25561,0.86064
668470000000.0,88339000.0,181690000000.0,3.6877e-09,64586,-0.024091,-0.25478,0.88675
667420000000.0,88180000.0,181580000000.0,3.3299e-09,64587,-0.021783,-0.25476,0.88923
652330000000.0,85883000.0,179750000000.0,4.9609e-09,64588,-0.01962,-0.25455,0.88294
704190000000.0,93427000.0,186130000000.0,1.7918e-09,64589,-0.034199,-0.25575,0.88129
718000000000.0,95522000.0,187790000000.0,1.6743e-09,64590,-0.033502,-0.2551,0.88094
695090000000.0,92123000.0,184950000000.0,3.7032e-09,64591,-0.032156,-0.25513,0.87857
707870000000.0,94114000.0,186500000000.0,3.3959e-09,64592,-0.031125,-0.25475,0.88138
709060000000.0,94331000.0,186650000000.0,2.6699e-09,64593,-0.029953,-0.25471,0.88407
672690000000.0,88882000.0,182170000000.0,5.076e-09,64594,-0.028915,-0.25486,0.87834
652030000000.0,85752000.0,179710000000.0,6.0382e-09,64595,-0.025261,-0.25495,0.87897
698900000000.0,92981000.0,185200000000.0,1.6997e-09,64641,-0.0041426,-0.25571,0.90214
708420000000.0,94499000.0,186250000000.0,1.2543e-09,64642,-0.0039694,-0.25504,0.90154
706580000000.0,94100000.0,186130000000.0,2.8506e-09,64643,-0.0026652,-0.25733,0.90271
705830000000.0,94041000.0,185990000000.0,3.1117e-09,64644,-0.0055738,-0.25747,0.90238
708350000000.0,93998000.0,186310000000.0,2.3926e-09,64646,0.00016055,-0.25702,0.90283
720890000000.0,95678000.0,187710000000.0,1.9809e-09,64649,0.0016056,-0.25912,0.90312
703040000000.0,93622000.0,185630000000.0,3.1439e-09,64651,-0.0085231,-0.25747,0.90183
726050000000.0,96448000.0,188270000000.0,1.2965e-09,64654,0.0016689,-0.25528,0.90275
739070000000.0,98375000.0,189710000000.0,1.0762e-09,64655,0.0015553,-0.25467,0.90212
716700000000.0,95168000.0,187220000000.0,2.2047e-09,64656,0.0029809,-0.25469,0.90035
732610000000.0,97280000.0,189080000000.0,1.4023e-09,64657,0.0046148,-0.25532,0.9025
747920000000.0,99496000.0,190780000000.0,1.0854e-09,64658,0.0046052,-0.25468,0.90187
721520000000.0,95692000.0,187790000000.0,2.1174e-09,64659,0.0031368,-0.25683,0.90303
711500000000.0,94534000.0,186780000000.0,2.8525e-09,64660,0.0055375,-0.25471,0.89948
730580000000.0,97108000.0,189040000000.0,1.559e-09,64661,0.0074858,-0.25539,0.90202
747570000000.0,99615000.0,190940000000.0,1.34e-09,64662,0.0073679,-0.2547,0.9013
724150000000.0,96094000.0,188250000000.0,2.5749e-09,64663,0.0059442,-0.25715,0.90268
715390000000.0,95425000.0,187100000000.0,1.3682e-09,64665,-0.0012903,-0.25531,0.90276
730610000000.0,97794000.0,188810000000.0,1.2838e-09,64666,-0.0012311,-0.25468,0.90203
699350000000.0,93111000.0,185250000000.0,2.8713e-09,64667,-0.0025781,-0.25471,0.89979
708570000000.0,94559000.0,186240000000.0,2.2334e-09,64668,-0.0052383,-0.2547,0.90009
702570000000.0,93660000.0,185460000000.0,2.4327e-09,64669,-0.010481,-0.25469,0.89872
708130000000.0,94465000.0,186130000000.0,1.5321e-09,64670,-0.0099689,-0.2554,0.90146
727700000000.0,97515000.0,188350000000.0,1.2441e-09,64671,-0.0097654,-0.2547,0.90083
696820000000.0,92763000.0,184850000000.0,2.6684e-09,64672,-0.0076758,-0.2547,0.89919
702430000000.0,93545000.0,185510000000.0,3.0047e-09,64673,-0.011447,-0.25738,0.90107
664530000000.0,87937000.0,181940000000.0,6.6397e-09,64675,0.0075827,-0.2546,0.8889
778200000000.0,104220000.0,195320000000.0,1.449e-09,64676,0.023623,-0.25539,0.89477
789890000000.0,105950000.0,196660000000.0,1.2524e-09,64677,0.023187,-0.25471,0.89427
751710000000.0,100290000.0,192420000000.0,2.6455e-09,64678,0.024948,-0.25722,0.89415
748070000000.0,99848000.0,191810000000.0,2.3454e-09,64679,0.022617,-0.25699,0.89595
678440000000.0,90014000.0,183350000000.0,4.9602e-09,64681,0.007314,-0.25453,0.89282
734530000000.0,97961000.0,189510000000.0,2.5669e-09,64682,0.0084983,-0.2544,0.89914
693140000000.0,92138000.0,184830000000.0,3.4643e-09,64683,0.0065525,-0.25444,0.89659
779020000000.0,104640000.0,195120000000.0,1.8929e-09,64684,0.01888,-0.25439,0.89564
725390000000.0,96780000.0,189370000000.0,2.6434e-09,64685,0.02012,-0.25441,0.89103
780910000000.0,104800000.0,195480000000.0,2.2127e-09,64686,0.020837,-0.25439,0.89389
780210000000.0,104990000.0,195280000000.0,1.3213e-09,64687,0.018758,-0.25509,0.89832
790270000000.0,106490000.0,196430000000.0,9.6902e-10,64688,0.018402,-0.25439,0.89781
747690000000.0,100060000.0,191460000000.0,2.4637e-09,64689,0.017593,-0.25711,0.89927
785340000000.0,105430000.0,195970000000.0,1.2289e-09,64690,0.021354,-0.25506,0.89678
796940000000.0,107110000.0,197300000000.0,9.3567e-10,64691,0.021095,-0.25439,0.89624
753070000000.0,100840000.0,192220000000.0,2.0636e-09,64692,0.020194,-0.25681,0.89786
765400000000.0,102240000.0,193250000000.0,1.4414e-09,64693,0.013345,-0.25513,0.90075
776630000000.0,103890000.0,194520000000.0,1.0471e-09,64694,0.013198,-0.2544,0.90011
741990000000.0,99076000.0,190670000000.0,2.5479e-09,64695,0.014835,-0.25713,0.90051
727120000000.0,96572000.0,188710000000.0,2.7476e-09,64696,0.0088417,-0.25721,0.90211
750100000000.0,100210000.0,191390000000.0,2.1252e-09,64698,0.011188,-0.2544,0.89889
759680000000.0,101350000.0,192480000000.0,1.4064e-09,64699,0.010465,-0.25511,0.90167
769880000000.0,102860000.0,193620000000.0,1.0336e-09,64700,0.01023,-0.25439,0.90106
738590000000.0,98291000.0,190130000000.0,2.4392e-09,64701,0.011922,-0.25702,0.90156
760330000000.0,101820000.0,192700000000.0,2.3073e-09,64702,0.013613,-0.25414,0.89772
712200000000.0,95085000.0,187170000000.0,3.5776e-09,64703,0.010241,-0.25415,0.89583
717300000000.0,95877000.0,187970000000.0,3.4726e-09,64704,0.013752,-0.25415,0.89423
693610000000.0,92435000.0,185370000000.0,4.6941e-09,64705,0.010834,-0.25417,0.89173
770520000000.0,103440000.0,194020000000.0,2.1922e-09,64706,0.016362,-0.25413,0.89659
780430000000.0,104930000.0,195180000000.0,1.2395e-09,64707,0.016232,-0.25488,0.8999
791180000000.0,106560000.0,196420000000.0,1.0321e-09,64708,0.015923,-0.25413,0.89923
732740000000.0,97962000.0,189860000000.0,2.8419e-09,64709,0.017318,-0.25414,0.89318
659140000000.0,87131000.0,181090000000.0,6.1489e-09,64710,0.0038388,-0.25458,0.8905
690290000000.0,91493000.0,184330000000.0,3.4347e-09,64711,0.0027652,-0.25443,0.8975
668380000000.0,88309000.0,181900000000.0,4.3093e-09,64712,0.0011,-0.2545,0.89408
675730000000.0,89491000.0,182860000000.0,3.7339e-09,64713,0.0042409,-0.2545,0.89426
654340000000.0,86246000.0,180290000000.0,4.7485e-09,64714,-0.00036835,-0.25455,0.89102
650660000000.0,85849000.0,180010000000.0,5.0733e-09,64715,0.0014308,-0.2546,0.88795
661230000000.0,87508000.0,181630000000.0,8.5442e-09,64716,0.0072717,-0.25464,0.88151
666340000000.0,88426000.0,182020000000.0,5.3824e-09,64717,0.0042813,-0.25455,0.87851
669720000000.0,88775000.0,182800000000.0,6.6235e-09,64718,0.0111,-0.25461,0.87911
677420000000.0,89754000.0,183910000000.0,6.4389e-09,64719,0.015145,-0.25462,0.87927
782750000000.0,103850000.0,201080000000.0,2.1421e-08,64738,0.027758,-0.25865,0.84205
745020000000.0,98505000.0,195960000000.0,1.7092e-08,64742,0.02043,-0.25707,0.84328
721720000000.0,95159000.0,192980000000.0,2.0863e-08,64743,0.01634,-0.2574,0.84336
759040000000.0,101340000.0,194250000000.0,2.5462e-09,64813,0.03267,-0.25721,0.88502
820500000000.0,110410000.0,201720000000.0,2.3843e-09,64816,0.031932,-0.25469,0.88135
809250000000.0,108530000.0,200410000000.0,1.4611e-09,64817,0.034797,-0.25539,0.88115
826340000000.0,111030000.0,202500000000.0,1.265e-09,64818,0.034209,-0.25471,0.88082
803440000000.0,107810000.0,199590000000.0,1.3662e-09,64819,0.033426,-0.25536,0.88374
821100000000.0,110440000.0,201770000000.0,1.1419e-09,64820,0.032886,-0.25469,0.88344
776460000000.0,103810000.0,196410000000.0,2.4993e-09,64821,0.034397,-0.25714,0.8827
816900000000.0,109900000.0,201150000000.0,2.1262e-09,64822,0.030615,-0.25466,0.88391
705890000000.0,93712000.0,187640000000.0,4.5989e-09,64823,0.023525,-0.25454,0.87787
703710000000.0,93495000.0,187220000000.0,4.4261e-09,64824,0.022564,-0.25452,0.8812
692040000000.0,91737000.0,185910000000.0,3.6025e-09,64825,0.020677,-0.25458,0.87681
787920000000.0,105460000.0,197230000000.0,1.4733e-09,64826,0.028032,-0.25543,0.89084
803410000000.0,107700000.0,199100000000.0,1.1402e-09,64827,0.02758,-0.2547,0.89045
756020000000.0,100840000.0,193330000000.0,2.7096e-09,64828,0.027218,-0.25726,0.89212
808470000000.0,108620000.0,199970000000.0,2.0365e-09,64829,0.029144,-0.25466,0.88613
798330000000.0,107160000.0,198850000000.0,1.3051e-09,64830,0.031824,-0.25534,0.88626
815260000000.0,109650000.0,200920000000.0,1.0738e-09,64831,0.031343,-0.25469,0.88592
793190000000.0,106370000.0,198060000000.0,1.3659e-09,64832,0.030005,-0.25538,0.88865
809530000000.0,108750000.0,200050000000.0,1.0693e-09,64833,0.029573,-0.25469,0.88827
767460000000.0,102600000.0,195070000000.0,2.2189e-09,64834,0.031204,-0.25695,0.88768
799460000000.0,107170000.0,198730000000.0,2.06e-09,64835,0.027356,-0.25466,0.88832
760170000000.0,101500000.0,194040000000.0,2.5749e-09,64836,0.029331,-0.25721,0.88993
751670000000.0,100420000.0,192830000000.0,1.9771e-09,64837,0.024756,-0.25439,0.88745
720740000000.0,95978000.0,189220000000.0,3.3442e-09,64838,0.024208,-0.25445,0.88393
710910000000.0,94601000.0,187920000000.0,2.6915e-09,64839,0.022141,-0.25445,0.88621
770590000000.0,103090000.0,195280000000.0,1.6832e-09,64840,0.026652,-0.25438,0.88592
791280000000.0,106160000.0,197130000000.0,2.2255e-09,64841,0.023193,-0.25439,0.89219
796010000000.0,106700000.0,197640000000.0,1.3071e-09,64842,0.026114,-0.25512,0.89314
811230000000.0,108910000.0,199460000000.0,1.0742e-09,64843,0.025661,-0.2544,0.89267
804720000000.0,107990000.0,199050000000.0,2.0657e-09,64844,0.025443,-0.25438,0.89036
739610000000.0,98762000.0,191220000000.0,2.2953e-09,64845,0.022517,-0.2544,0.88927
712680000000.0,94386000.0,189220000000.0,6.0319e-09,64846,0.026626,-0.25501,0.86391
714500000000.0,94818000.0,188980000000.0,5.5134e-09,64847,0.025356,-0.25457,0.87134
729740000000.0,97103000.0,190650000000.0,3.9158e-09,64848,0.027335,-0.25449,0.8772
712130000000.0,94532000.0,188550000000.0,4.0475e-09,64849,0.025228,-0.25454,0.87479
697690000000.0,92468000.0,186760000000.0,5.1431e-09,64850,0.02205,-0.25458,0.87379
724520000000.0,96472000.0,189820000000.0,3.9574e-09,64851,0.026159,-0.25447,0.88058
783940000000.0,104830000.0,197430000000.0,2.5566e-09,64852,0.035716,-0.25711,0.88003
721010000000.0,95736000.0,189840000000.0,6.4801e-09,64853,0.025951,-0.25459,0.86756
843630000000.0,113630000.0,204690000000.0,2.4999e-09,64854,0.033153,-0.2544,0.87877
786660000000.0,105460000.0,197720000000.0,3.3734e-09,64855,0.030924,-0.25444,0.87613
776920000000.0,104140000.0,196320000000.0,2.7652e-09,64856,0.029811,-0.25443,0.87919
781270000000.0,104770000.0,196760000000.0,1.9568e-09,64857,0.029254,-0.2544,0.88176
766910000000.0,102580000.0,194940000000.0,2.1685e-09,64858,0.027582,-0.2544,0.88367
682660000000.0,90425000.0,184730000000.0,5.5816e-09,64859,0.017755,-0.25459,0.87587
707810000000.0,94309000.0,187330000000.0,2.8635e-09,64860,0.017406,-0.25416,0.88973
699160000000.0,93125000.0,186200000000.0,4.1319e-09,64861,0.014368,-0.25417,0.89041
696640000000.0,92701000.0,186070000000.0,5.5173e-09,64862,0.015775,-0.25419,0.88624
685260000000.0,91172000.0,184560000000.0,5.805e-09,64863,0.011791,-0.2542,0.88751
683980000000.0,90985000.0,184500000000.0,7.1841e-09,64864,0.012227,-0.25421,0.883
707730000000.0,94201000.0,187570000000.0,4.4413e-09,64865,0.019922,-0.25418,0.88394
696750000000.0,92681000.0,186190000000.0,5.2121e-09,64866,0.016462,-0.2542,0.88258
712070000000.0,94872000.0,187940000000.0,2.9941e-09,64867,0.019544,-0.25416,0.8876
671910000000.0,89123000.0,183020000000.0,3.9502e-09,64868,0.010631,-0.25454,0.8754
676130000000.0,89713000.0,183570000000.0,4.165e-09,64869,0.012229,-0.25452,0.87244
675030000000.0,89511000.0,183610000000.0,5.1877e-09,64870,0.014006,-0.25458,0.87585
678800000000.0,89916000.0,184190000000.0,4.7811e-09,64871,0.015758,-0.25456,0.87259
703720000000.0,93614000.0,187140000000.0,4.8552e-09,64872,0.019308,-0.25419,0.8798
650520000000.0,85632000.0,179690000000.0,4.4206e-09,64873,-0.0041128,-0.25454,0.89086
645820000000.0,84962000.0,179060000000.0,4.4573e-09,64874,-0.0056084,-0.25458,0.88769
663980000000.0,87670000.0,181310000000.0,4.3842e-09,64875,-0.0026171,-0.2545,0.8941
662700000000.0,87494000.0,181030000000.0,4.3867e-09,64876,-0.0063159,-0.2545,0.89365
650140000000.0,85598000.0,179510000000.0,5.0183e-09,64877,-0.007902,-0.25455,0.89006
652070000000.0,85910000.0,179650000000.0,5.3489e-09,64878,-0.011356,-0.25455,0.88911
641740000000.0,84342000.0,178440000000.0,7.4328e-09,64879,-0.0087587,-0.25462,0.88564
650010000000.0,85733000.0,179520000000.0,7.7791e-09,64880,-0.0069419,-0.25461,0.88138
665320000000.0,87930000.0,181240000000.0,4.046e-09,64881,-0.010023,-0.25448,0.89304
710710000000.0,94848000.0,186470000000.0,1.5386e-09,64882,-0.0070795,-0.2554,0.90211
729440000000.0,97767000.0,188600000000.0,1.1023e-09,64883,-0.007044,-0.25469,0.9015
784620000000.0,104330000.0,200020000000.0,3.2794e-08,64928,0.0043533,-0.25888,0.85122
836980000000.0,111730000.0,207460000000.0,1.3976e-08,64932,0.0016313,-0.25856,0.85285
781520000000.0,104220000.0,198870000000.0,5.178e-09,64940,0.0066073,-0.25669,0.85478
862880000000.0,115410000.0,210510000000.0,2.7807e-09,64941,0.0069386,-0.25767,0.85661
703070000000.0,93201000.0,187930000000.0,3.342e-09,64942,0.008872,-0.25585,0.8573
774610000000.0,103370000.0,197470000000.0,1.2593e-09,64943,0.0081675,-0.25632,0.85792
752550000000.0,100320000.0,194160000000.0,2.2643e-09,64944,0.0085399,-0.25727,0.85935
783070000000.0,104290000.0,199510000000.0,1.1576e-08,64947,0.0057359,-0.25689,0.85206
836810000000.0,111640000.0,207320000000.0,6.0711e-09,64948,0.0033771,-0.25679,0.85318
852340000000.0,113820000.0,209310000000.0,3.3127e-09,64949,0.0045042,-0.25795,0.85486
698110000000.0,92405000.0,187580000000.0,7.9982e-09,64951,0.0094938,-0.25601,0.85423
691180000000.0,90955000.0,187980000000.0,8.128e-09,64955,0.018059,-0.25629,0.84983
672250000000.0,88339000.0,184950000000.0,7.6694e-09,64956,0.016977,-0.25561,0.85615
778520000000.0,103370000.0,199660000000.0,1.8028e-08,64958,0.0046493,-0.25728,0.84876
728050000000.0,96181000.0,192900000000.0,1.9536e-08,64959,0.0070716,-0.25749,0.84674
688670000000.0,90714000.0,186870000000.0,5.1655e-09,64960,0.023354,-0.2555,0.85875
701380000000.0,92416000.0,189150000000.0,8.0109e-09,64961,0.023992,-0.25615,0.85273
675220000000.0,88987000.0,184500000000.0,5.5294e-09,64962,0.018777,-0.25502,0.86363
673560000000.0,88747000.0,184170000000.0,5.203e-09,64963,0.019702,-0.25504,0.86681
671800000000.0,88650000.0,183810000000.0,5.4373e-09,64964,0.015192,-0.25496,0.86286
677420000000.0,89298000.0,184950000000.0,5.7721e-09,64965,0.017678,-0.25501,0.86007
686160000000.0,90534000.0,186050000000.0,5.306e-09,64966,0.021009,-0.25502,0.86122
706280000000.0,93141000.0,189940000000.0,8.5831e-09,64967,0.021529,-0.25623,0.84974
690390000000.0,90946000.0,187410000000.0,8.7388e-09,64968,0.019913,-0.25565,0.85326
691980000000.0,91178000.0,187490000000.0,5.6185e-09,64969,0.022651,-0.25556,0.85549
689160000000.0,90936000.0,186670000000.0,5.6991e-09,64970,0.020124,-0.25504,0.85744
698420000000.0,92311000.0,187540000000.0,4.4796e-09,64971,0.024044,-0.25501,0.86193
790930000000.0,105210000.0,201130000000.0,8.9294e-09,64972,0.031931,-0.25635,0.84962
769340000000.0,102030000.0,198590000000.0,1.3771e-08,64973,0.028711,-0.25664,0.84842
797750000000.0,106250000.0,201670000000.0,4.8844e-09,64974,0.030146,-0.25568,0.85194
743480000000.0,98487000.0,194550000000.0,5.2767e-09,64975,0.027069,-0.25589,0.85129
751670000000.0,99818000.0,195150000000.0,5.4555e-09,64976,0.028127,-0.25536,0.85429
803090000000.0,106940000.0,202500000000.0,4.5531e-09,64977,0.034297,-0.25632,0.85019
788660000000.0,104880000.0,200820000000.0,8.3066e-09,64978,0.03384,-0.25801,0.84885
771160000000.0,102350000.0,198820000000.0,1.5868e-08,64979,0.03164,-0.25791,0.84832
770760000000.0,102140000.0,199200000000.0,1.7441e-08,64980,0.026276,-0.25684,0.8457
711980000000.0,94109000.0,189880000000.0,5.6382e-09,64981,0.02578,-0.25547,0.85642
720710000000.0,95516000.0,190500000000.0,4.8978e-09,64982,0.026694,-0.25496,0.86
668230000000.0,88275000.0,182040000000.0,1.8811e-09,64983,0.0065559,-0.25697,0.87041
679510000000.0,90288000.0,183410000000.0,3.4693e-09,64984,0.005337,-0.25448,0.87484
791850000000.0,105310000.0,201480000000.0,8.0767e-09,65119,0.032626,-0.25816,0.84627
795420000000.0,105770000.0,202180000000.0,9.374e-09,65124,0.031086,-0.25802,0.84396
814420000000.0,108470000.0,204490000000.0,4.0861e-09,65128,0.031826,-0.25634,0.84505
800990000000.0,106580000.0,202670000000.0,7.2413e-09,65129,0.031219,-0.25633,0.84698
805960000000.0,107240000.0,203530000000.0,1.1429e-08,65130,0.029439,-0.25651,0.84514
812000000000.0,108010000.0,204720000000.0,1.1667e-08,65131,0.027643,-0.25652,0.84288
820230000000.0,109260000.0,205490000000.0,4.8832e-09,65132,0.030213,-0.25637,0.84279
808120000000.0,107540000.0,204060000000.0,7.7482e-09,65133,0.029639,-0.258,0.84169
808230000000.0,107560000.0,204450000000.0,8.8179e-09,65134,0.027789,-0.25834,0.8395
798080000000.0,106230000.0,201720000000.0,3.5848e-09,65138,0.035725,-0.25785,0.85116
787950000000.0,104830000.0,200220000000.0,4.0508e-09,65139,0.036541,-0.25808,0.85388
741490000000.0,98174000.0,194550000000.0,6.7326e-09,65148,0.024954,-0.25599,0.84897
831440000000.0,110970000.0,205730000000.0,2.9957e-09,65149,0.03437,-0.2555,0.85458
816320000000.0,108870000.0,203640000000.0,2.0037e-09,65150,0.036884,-0.25611,0.85537
823610000000.0,109890000.0,204590000000.0,1.4549e-09,65151,0.036295,-0.25546,0.85562
